imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,image.started,image.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,ISI_2.started,ISI_2.stopped,text_4.started,text_4.stopped,participant,date,expName,psychopyVersion,frameRate,
decanterStudio,decanterStudio,7,0,0,0,0,63,0,63,0,,,,,,,16,1,7,4.878394522144523,5,1,2,1,387.3819345002994,389.8923034002073,0.014623300172388554,0.5146233001723886,390.0777135002427,None,None,None,right,4.221578600350767,386.88958190009,None,3.0102465003728867,3.210246500372887,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterStudio,decanterStudio,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,0,0,0,0,,,391.21053880034015,392.22698689997196,392.2111223000102,None,1,1,7,0,0,1,2,0,396.80781580042094,399.317919800058,0.0143321193754673,0.5143321193754673,399.5044367001392,402.01580940000713,402.00247900001705,None,left,5.7756301001645625,396.31518060015514,None,3.0097755193710327,3.209775519371033,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,1,0,1,0,,,,,,,1,1,7,21,21,0,1,0,402.85118890041485,405.36302530020475,0.01322445971891284,0.5132244597189128,405.54818360041827,408.0442519001663,408.0442519001663,None,left,6.7030694000422955,402.3581844000146,None,3.0105454600416124,3.2105454600416126,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,2,0,2,0,,,,,,,2,-1,7,2.625,3,1,2,0,409.7831789003685,412.2905945000239,0.008604039438068867,0.5086040394380689,412.4768438003957,414.9884964004159,414.97536680009216,None,right,7.153509600088,409.28990360023454,None,3.001171039417386,3.2011710394173862,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,3,0,3,0,,,,,,,1,-1,7,21,21,0,2,1,417.1325758001767,419.63462840020657,0.003040560055524111,0.5030405600555241,419.8335441001691,422.33243230031803,422.33243230031803,None,left,6.1853113998658955,416.6400344003923,None,3.0034022596664727,3.203402259666473,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,4,0,4,0,,,,,,,3,-1,7,5.25,5,1,2,0,423.57815780024976,426.07931890012696,0.0010724002495408058,0.5010724002495408,426.2786749000661,428.7771870000288,428.7771870000288,None,right,5.714746700134128,423.08659250009805,None,2.9997065998613834,3.1997065998613836,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,5,0,5,0,,,,,,,4,1,7,7.875,8,1,2,1,429.5326038002968,432.0411135000177,0.009129439946264029,0.509129439946264,432.22697040019557,434.7389679001644,434.72568280017003,None,right,6.485264299903065,429.04030850017443,None,3.0026034396141768,3.202603439614177,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,6,0,6,0,,,,,,,1,1,7,0,0,1,1,0,436.2076163003221,438.7189136003144,0.012292560189962387,0.5122925601899624,438.9047401002608,None,None,None,left,5.255178399849683,435.71465220022947,None,3.008782260119915,3.208782260119915,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,7,0,7,0,,,,,,,5,-1,7,7.291666666666667,7,1,2,0,441.8124000001699,444.31433830037713,0.008183560334146023,0.508183560334146,444.51548880012706,None,None,None,right,4.980841099750251,441.31969820009544,None,3.009488960262388,3.209488960262388,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,8,0,8,0,,,,,,,6,1,7,8.604166666666668,9,1,2,1,446.9994942001067,449.5100279999897,0.01542602013796568,0.5154260201379657,449.70588500006124,None,None,None,right,5.243479399941862,446.5055659003556,None,3.011707320343703,3.211707320343703,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,9,0,9,0,,,,,,,2,-1,7,18.375,18,0,2,0,452.45259670028463,454.9555723001249,0.007336420472711325,0.5073364204727113,455.15466210013255,None,None,None,right,4.898914599791169,451.96016350016,None,3.0090227201581,3.2090227201581003,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,10,0,10,0,,,,,,,3,1,7,18.666666666666668,19,0,2,0,457.5399075001478,460.0516222002916,0.00012966012582182884,0.5001296601258218,460.25023970007896,None,None,None,left,5.493247999809682,457.0459422999993,None,3.011147360317409,3.211147360317409,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,11,0,11,0,,,,,,,7,-1,7,8.312500000000002,8,1,2,0,463.222809500061,465.7302117003128,0.011164960451424122,0.5111649604514241,465.9170193001628,468.41134740039706,468.41134740039706,None,right,5.697703999932855,462.73063330026343,None,3.003724360372871,3.2037243603728713,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,12,0,12,0,,,,,,,2,-1,7,21,21,0,1,0,469.1180712999776,471.6252698004246,0.0076596601866185665,0.5076596601866186,471.81168460007757,None,None,None,right,5.138167500030249,468.6257880004123,None,2.9995236601680517,3.199523660168052,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,13,0,13,0,,,,,,,4,1,7,18.916666666666668,19,0,2,0,474.4439467000775,476.95417490042746,0.013909460045397282,0.5139094600453973,477.14003060013056,479.6354275001213,479.6354275001213,None,left,6.16359020024538,473.95161140011624,None,3.009142559953034,3.209142559953034,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,14,0,14,0,,,,,,,3,-1,7,21,21,0,1,0,480.7879353002645,483.2990191001445,0.01221676031127572,0.5122167603112757,483.4860801002942,None,None,None,right,5.0004817000590265,480.29479030007496,None,3.008655160199851,3.208655160199851,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,15,0,15,0,,,,,,,8,-1,7,9.062500000000002,9,1,2,1,485.9665307002142,488.47832930041477,0.015732360538095236,0.5157323605380952,488.6646021003835,None,None,None,left,4.833118099719286,485.474001200404,None,3.0127232605591416,3.212723260559142,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,16,0,16,0,,,,,,,2,-1,7,2.625,3,1,1,0,490.9962785001844,493.5075211003423,0.01552012050524354,0.5155201205052435,493.69355030031875,None,None,None,right,3.8247467996552587,490.50311730010435,None,3.012419620528817,3.2124196205288174,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,17,0,17,0,,,,,,,5,-1,7,19.135416666666668,19,0,2,0,495.00012750038877,497.5041000000201,0.008304659742861986,0.508304659742862,497.7025856003165,None,None,None,right,4.059313000179827,494.5082263001241,None,3.0109638599678874,3.2109638599678876,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,18,0,18,0,,,,,,,9,-1,7,8.843750000000002,9,1,2,0,499.2476397003047,501.75052570039406,0.0068305605091154575,0.5068305605091155,501.95086370036006,None,None,None,right,4.439686799887568,498.75524460012093,None,3.0077666603028774,3.2077666603028776,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,19,0,19,0,,,,,,,3,1,7,3.2083333333333335,3,1,1,0,503.90882450016215,506.4133899002336,0.009646280203014612,0.5096462802030146,506.5990429003723,None,None,None,left,3.9289597999304533,503.4149379003793,None,3.000328680034727,3.200328680034727,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,20,0,20,0,,,,,,,4,1,7,3.791666666666667,4,1,1,0,508.0426493003033,510.5433069001883,0.005515119526535273,0.5055151195265353,510.7438675002195,None,None,None,left,4.0016216998919845,507.5498383003287,None,3.0054494198411703,3.2054494198411705,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,21,0,21,0,,,,,,,4,-1,7,21,21,0,1,0,512.2620866000652,514.7731350003742,0.01563778007403016,0.5156377800740302,514.9587542000227,None,None,None,right,4.064994900021702,511.76894610002637,None,3.0118350801058114,3.2118350801058115,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,22,0,22,0,,,,,,,10,-1,7,9.427083333333336,9,1,2,0,516.5209225001745,519.0196852004156,0.0032099601812660694,0.5032099601812661,519.2189671001397,None,None,None,right,4.09246479999274,516.0276770000346,None,3.000620760023594,3.200620760023594,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,23,0,23,0,,,,,,,5,1,7,21,21,0,1,0,520.8021228001453,523.299537200015,0.0017752605490386486,0.5017752605490386,523.5144862001762,None,None,None,left,4.431322999764234,520.3096764003858,None,3.0143316606990993,3.2143316606990995,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,24,0,24,0,,,,,,,6,1,7,21,21,0,1,0,525.4259955002926,527.9290679004043,0.006668060552328825,0.5066680605523288,528.1270400001667,None,None,None,left,4.078482399694622,524.9340912001207,None,3.007625060621649,3.207625060621649,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,25,0,25,0,,,,,,,5,1,7,4.375,4,1,1,0,529.6902007004246,532.1921709002927,0.005308760330080986,0.505308760330081,532.3922348003834,None,None,None,left,4.183498799800873,529.1982814003713,None,3.004725960083306,3.204725960083306,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,26,0,26,0,,,,,,,7,1,7,21,21,0,1,0,534.0774474004284,536.5885343002155,0.01629602024331689,0.5162960202433169,536.7750682001933,None,None,None,left,3.9736048001796007,533.5847503002733,None,3.013077220413834,3.213077220413834,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,27,0,27,0,,,,,,,8,-1,7,21,21,0,1,0,538.2368114003912,540.7351744002663,0.003020159900188446,0.5030201599001884,540.9391823001206,None,None,None,right,4.487922700121999,537.7448931001127,None,2.9999427599832416,3.1999427599832417,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,28,0,28,0,,,,,,,11,-1,7,10.01041666666667,10,1,2,0,542.9207349000499,545.4312877003103,0.014788220170885324,0.5147882201708853,545.6180275003426,None,None,None,right,3.940677400212735,542.4283007001504,None,3.0115235201083124,3.2115235201083125,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,29,0,29,0,,,,,,,6,-1,7,19.32986111111111,19,0,2,0,547.0689803003334,549.5779040004127,0.013369080144912004,0.513369080144912,549.7631085002795,None,None,None,right,4.055951699614525,546.5757112000138,None,3.007398880086839,3.2073988800868394,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,30,0,30,0,,,,,,,6,-1,7,4.958333333333333,5,1,1,0,551.3185833999887,553.8244215003215,0.009255019947886467,0.5092550199478865,554.0102738002315,None,None,None,right,4.890245799906552,550.8265496003442,None,2.9996150201186538,3.199615020118654,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,31,0,31,0,,,,,,,7,1,7,19.524305555555554,20,0,2,0,556.4314737999812,558.9369331002235,0.00963908014819026,0.5096390801481903,559.1235201000236,None,None,None,left,4.075290599837899,555.9384385002777,None,3.0006931801326573,3.2006931801326575,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,32,0,32,0,,,,,,,8,-1,7,19.718749999999996,20,0,2,0,560.7054665000178,563.2167415004224,0.0013996604830026627,0.5013996604830027,563.4061294002458,None,None,None,right,3.9748293003067374,560.2105289003812,None,3.0011583603918552,3.2011583603918554,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,33,0,33,0,,,,,,,7,1,7,5.541666666666666,6,1,1,1,564.9689707001671,567.4798970003612,0.016573280096054077,0.5165732800960541,567.6649502003565,None,None,None,right,3.9055198999121785,564.4764682999812,None,3.0129726799204946,3.2129726799204947,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,34,0,34,0,,,,,,,9,-1,7,19.893749999999997,20,0,2,0,569.0538172000088,571.5598895000294,0.009548860602080822,0.5095488606020808,571.7460266002454,None,None,None,right,3.966174999717623,568.5618461002596,None,3.000059060752392,3.200059060752392,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,35,0,35,0,,,,,,,12,1,7,10.53541666666667,11,1,2,1,573.2148485002108,575.723135500215,0.01190592022612691,0.5119059202261269,575.9090425004251,None,None,None,right,4.169857999775559,572.7226214003749,None,3.0044608204625547,3.204460820462555,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,36,0,36,0,,,,,,,13,-1,7,10.376325757575762,10,1,2,0,577.5696506001987,580.0695053003728,0.0032261600717902184,0.5032261600717902,580.2683679000475,None,None,None,right,4.349845000077039,577.0778553001583,None,3.0004740599542856,3.200474059954286,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,37,0,37,0,,,,,,,14,1,7,10.813825757575762,11,1,2,1,582.109380400274,584.6158819003031,0.009878560435026884,0.5098785604350269,584.8020387003198,None,None,None,right,3.9250083002261817,581.6172357001342,None,3.001199660822749,3.2011996608227493,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,38,0,38,0,,,,,,,8,-1,7,5.407051282051281,5,1,1,0,586.2354001002386,588.7458302001469,0.01515391981229186,0.5151539198122919,588.9322546003386,None,None,None,right,5.152913299854845,585.741578400135,None,3.011544819921255,3.2115448199212553,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,39,0,39,0,,,,,,,15,1,7,10.688825757575762,11,1,2,1,591.5742013002746,594.0747732003219,0.005893959663808346,0.5058939596638083,594.2740490003489,None,None,None,right,4.0880371001549065,591.0802464000881,None,3.0057517597451806,3.205751759745181,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,40,0,40,0,,,,,,,16,1,7,10.563825757575762,11,1,2,0,595.8523857002147,598.3544739000499,0.006582560017704964,0.506582560017705,598.5526144001633,None,None,None,left,4.030501100234687,595.3591234004125,None,3.0072455601766706,3.2072455601766707,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,41,0,41,0,,,,,,,9,1,7,5.757051282051281,6,1,1,1,600.0648567001335,602.5677555003203,0.006972360424697399,0.5069723604246974,602.7651348002255,None,None,None,right,4.196398099884391,599.5719006001018,None,3.0079984604381025,3.2079984604381027,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,42,0,42,0,,,,,,,10,-1,7,5.647676282051281,6,1,1,1,604.4462411999702,606.9474667999893,0.005366460420191288,0.5053664604201913,607.1458462001756,None,None,None,left,4.398167199920863,603.9532912001014,None,3.004793160595,3.204793160595,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,43,0,43,0,,,,,,,11,1,7,5.538301282051281,6,1,1,0,609.0411605001427,611.5437169000506,0.006489460356533527,0.5064894603565335,611.7431051000021,614.2416142001748,614.2416142001748,None,left,6.728544500190765,608.5486038001254,None,3.007062760181725,3.207062760181725,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,44,0,44,0,,,,,,,12,-1,7,5.847124811463045,6,1,1,1,615.9650113000534,618.4713721000589,0.007201160304248333,0.5072011603042483,618.6692040003836,None,None,None,left,4.543099799659103,615.4729212000966,None,3.011609259992838,3.211609259992838,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,45,0,45,0,,,,,,,10,1,7,19.99097222222222,20,0,2,0,620.697872500401,623.2008045003749,0.008447560481727123,0.5084475604817271,623.4011373003013,None,None,None,left,4.18459999980405,620.2038369001821,None,3.011125460267067,3.211125460267067,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,46,0,46,0,,,,,,,13,-1,7,5.749902589240823,6,1,1,1,625.0718189002946,627.5805113003589,0.013872319832444191,0.5138723198324442,627.7661345000379,None,None,None,left,4.15981510002166,624.579880299978,None,3.007725919596851,3.207725919596851,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,47,0,47,0,,,,,,,14,-1,7,5.6526803670186005,6,1,1,1,629.4249655003659,631.9270383003168,0.006471560336649418,0.5064715603366494,632.126347400248,None,None,None,left,4.187605599872768,628.9319439004175,None,3.007213660515845,3.207213660515845,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,48,0,48,0,,,,,,,15,1,7,5.555458144796378,6,1,1,1,633.8040748001076,636.3067115000449,0.007196560502052307,0.5071965605020523,636.5051141004078,None,None,None,right,4.51813879981637,633.3105217004195,None,3.0086702601984143,3.2086702601984145,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,49,0,49,0,,,,,,,16,-1,7,5.458235922574156,5,1,1,1,638.517793700099,641.0195278003812,0.006120860110968351,0.5061208601109684,641.2180888000876,None,None,None,left,4.647371800150722,638.0242317002267,None,3.006589360535145,3.206589360535145,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,50,0,50,0,,,,,,,11,1,7,20.08819444444444,20,0,2,0,643.3475650004111,645.8488688003272,0.005718960426747799,0.5057189604267478,646.048983800225,None,None,None,left,4.530745700001717,642.8555355002172,None,3.005549560301006,3.205549560301006,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,51,0,51,0,,,,,,,12,1,7,20.18541666666666,20,0,2,0,648.0612703002989,650.5617248001508,0.004992260131984949,0.504992260131985,650.7596703004092,None,None,None,left,5.102083400357515,647.56834420003,None,3.0038792598061264,3.2038792598061265,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,52,0,52,0,,,,,,,13,-1,7,20.282638888888883,20,0,2,0,653.3667798000388,655.8740175003186,0.010948220267891884,0.5109482202678919,656.060010000132,None,None,None,right,4.667808199767023,652.8745822003111,None,3.002648620400578,3.202648620400578,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,53,0,53,0,,,,,,,9,-1,7,21,21,0,1,0,658.2209654999897,660.7199609000236,0.003394260536879301,0.5033942605368793,660.9178611002862,None,None,None,right,5.276480800006539,657.7278811000288,None,3.0007285601459444,3.2007285601459445,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,54,0,54,0,,,,,,,10,-1,7,21,21,0,1,1,663.7382665001787,666.2488235002384,0.01518989959731698,0.515189899597317,666.434341000393,None,None,None,left,4.565158499870449,663.2446705000475,None,3.0114020998589694,3.2114020998589696,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,55,0,55,0,,,,,,,11,1,7,20.723684210526315,21,0,1,0,668.4957798002288,670.9949037004262,0.0028306604363024235,0.5028306604363024,671.1939007001929,None,None,None,left,4.678163500037044,668.003567900043,None,2.9999481602571905,3.1999481602571906,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,56,0,56,0,,,,,,,14,-1,7,20.37013888888888,20,0,2,0,673.3575695999898,675.8575519002043,0.0037960605695843697,0.5037960605695844,676.0585143002681,None,None,None,right,4.231609900016338,672.8651694003493,None,3.0015392606146634,3.2015392606146635,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,57,0,57,0,,,,,,,15,-1,7,20.45763888888888,20,0,2,0,677.7823686003685,680.2872661002912,0.009028960019350052,0.50902896001935,680.4885238003917,None,None,None,right,5.552479300182313,677.2898169001564,None,3.012145860120654,3.2121458601206543,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,58,0,58,0,,,,,,,12,-1,7,20.811184210526314,21,0,1,0,683.7395733003505,686.2490236000158,0.000611480325460434,0.5006114803254604,686.4488662001677,None,None,None,right,4.464104299899191,683.2454052004032,None,3.010858580470085,3.2108585804700853,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,59,0,59,0,,,,,,,13,1,7,20.898684210526312,21,0,1,0,688.4924755003303,690.995136400219,0.009563419967889786,0.5095634199678898,691.1813293001615,None,None,None,left,4.238462399691343,687.9984491001815,None,2.999198520090431,3.199198520090431,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,60,0,60,0,,,,,,,16,1,7,20.54513888888888,21,0,2,0,692.9213794004172,695.4248724002391,0.007640260737389326,0.5076402607373893,695.6256405999884,None,None,None,left,4.099321500398219,692.4284928003326,None,3.009478060528636,3.209478060528636,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,61,0,61,0,,,,,,,14,-1,7,20.98618421052631,21,0,1,0,697.2116424003616,699.7213438004255,0.014981620013713837,0.5149816200137138,699.9074253002182,None,None,None,right,4.111627200152725,696.7175384000875,None,3.010926620103419,3.210926620103419,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,62,0,62,0,,,,,,,15,-1,7,21,21,0,1,0,701.5142693002708,704.0178131000139,0.008202660363167524,0.5082026603631675,704.216858800035,None,None,None,right,4.1337171997874975,701.0208888002671,None,3.010585460346192,3.2105854603461923,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,63,0,63,0,,,,,,,16,1,7,21,21,0,1,0,705.8292386000976,708.3309612004086,0.00549136009067297,0.505491360090673,708.531574100256,711.0287821004167,711.0287821004167,None,left,6.207679100334644,705.3372769001871,None,3.005007860250771,3.2050078602507712,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
decanterBedroom,noCokeStudio,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,2021_May_19_2300,InterleavedStaircase,2020.2.10,60.006324700811284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.562002800405,None,,,,,,
